Order	Model	Interval	Threshold	Precision	Recall	Auc	Auc >= 0.70
popularity_increase	hk_1.0_p	250	0.2	0.5132890365448505	0.5228571428571429	0.5228571428571428	NO
popularity_increase	hk_1.0_p	250	0.3	0.5201048951048951	0.5328571428571429	0.5328571428571429	NO
popularity_increase	hk_1.0_p	250	0.4	0.47500000000000003	0.4614285714285714	0.46142857142857147	NO
popularity_increase	hk_1.0_p	250	0.5	0.48023715415019763	0.4714285714285714	0.4714285714285714	NO
popularity_increase	hk_1.0_p	250	0.6	0.48023715415019763	0.4714285714285714	0.4714285714285714	NO
popularity_increase	hk_1.0_p	250	0.7	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
popularity_increase	hk_1.0_p	250	0.8	0.4930555555555556	0.49142857142857144	0.49142857142857144	NO
popularity_increase	hk_1.0_p	250	0.9	0.4930555555555556	0.49142857142857144	0.49142857142857144	NO
popularity_increase	voter	300	0.05	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
popularity_increase	voter	300	0.1	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
popularity_increase	voter	300	0.2	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
popularity_increase	voter	300	0.3	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
popularity_increase	voter	300	0.4	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
popularity_increase	voter	300	0.5	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
popularity_increase	voter	300	0.6	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
popularity_increase	voter	300	0.7	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
popularity_increase	voter	300	0.8	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
popularity_increase	voter	300	0.9	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
popularity_increase	deffuant_p	300	0.05	0.548051948051948	0.6057142857142856	0.6057142857142858	NO
popularity_increase	deffuant_p	300	0.1	0.548051948051948	0.6057142857142856	0.6057142857142858	NO
popularity_increase	deffuant_p	300	0.2	0.5657894736842105	0.6357142857142857	0.6357142857142857	NO
popularity_increase	deffuant_p	300	0.3	0.5726495726495726	0.6457142857142857	0.6457142857142857	NO
popularity_increase	deffuant_p	300	0.4	0.538235294117647	0.5742857142857143	0.5742857142857143	NO
popularity_increase	deffuant_p	300	0.5	0.5606312292358804	0.6042857142857143	0.6042857142857143	NO
popularity_increase	deffuant_p	300	0.6	0.5606312292358804	0.6042857142857143	0.6042857142857143	NO
popularity_increase	deffuant_p	300	0.7	0.5277777777777778	0.5428571428571429	0.5428571428571428	NO
popularity_increase	deffuant_p	300	0.8	0.5590277777777778	0.5728571428571428	0.5728571428571428	NO
popularity_increase	deffuant_p	300	0.9	0.5928571428571429	0.5928571428571429	0.5928571428571427	NO
popularity_increase	hk_0.50_p	300	0.05	0.5976190476190476	0.6757142857142857	0.6757142857142857	NO
popularity_increase	hk_0.50_p	300	0.1	0.5606312292358804	0.6042857142857143	0.6042857142857143	NO
popularity_increase	hk_0.50_p	300	0.2	0.5699300699300699	0.6142857142857143	0.6142857142857143	NO
popularity_increase	hk_0.50_p	300	0.3	0.5805555555555555	0.6242857142857142	0.6242857142857143	NO
popularity_increase	hk_0.50_p	300	0.4	0.5805555555555555	0.6242857142857142	0.6242857142857143	NO
popularity_increase	hk_0.50_p	300	0.5	0.592885375494071	0.6342857142857142	0.6342857142857142	NO
popularity_increase	hk_0.50_p	300	0.6	0.592885375494071	0.6342857142857142	0.6342857142857142	NO
popularity_increase	hk_0.50_p	300	0.7	0.592885375494071	0.6342857142857142	0.6342857142857142	NO
popularity_increase	hk_0.50_p	300	0.8	0.592885375494071	0.6342857142857142	0.6342857142857142	NO
popularity_increase	hk_0.50_p	300	0.9	0.592885375494071	0.6342857142857142	0.6342857142857142	NO
popularity_increase	hk_1.0_p	300	0.05	0.5535714285714286	0.6157142857142857	0.6157142857142857	NO
popularity_increase	hk_1.0_p	300	0.1	0.5657894736842105	0.6357142857142857	0.6357142857142857	NO
popularity_increase	hk_1.0_p	300	0.2	0.5726495726495726	0.6457142857142857	0.6457142857142857	NO
popularity_increase	hk_1.0_p	300	0.3	0.5801470588235295	0.6557142857142857	0.6557142857142857	NO
popularity_increase	hk_1.0_p	300	0.4	0.5449695121951219	0.5842857142857143	0.5842857142857143	NO
popularity_increase	hk_1.0_p	300	0.5	0.5523809523809524	0.5942857142857143	0.5942857142857143	NO
popularity_increase	hk_1.0_p	300	0.6	0.5523809523809524	0.5942857142857143	0.5942857142857143	NO
popularity_increase	hk_1.0_p	300	0.7	0.5201048951048951	0.5328571428571429	0.5328571428571429	NO
popularity_increase	hk_1.0_p	300	0.8	0.5277777777777778	0.5428571428571429	0.5428571428571428	NO
popularity_increase	hk_1.0_p	300	0.9	0.5277777777777778	0.5428571428571429	0.5428571428571428	NO
popularity_descending	voter	395	0.05	0.43636363636363634	0.48	0.48	NO
popularity_descending	voter	395	0.1	0.43636363636363634	0.48	0.48	NO
popularity_descending	voter	395	0.2	0.43636363636363634	0.48	0.48	NO
popularity_descending	voter	395	0.3	0.43636363636363634	0.48	0.48	NO
popularity_descending	voter	395	0.4	0.43636363636363634	0.48	0.48	NO
popularity_descending	voter	395	0.5	0.43636363636363634	0.48	0.48	NO
popularity_descending	voter	395	0.6	0.43636363636363634	0.48	0.48	NO
popularity_descending	voter	395	0.7	0.43636363636363634	0.48	0.48	NO
popularity_descending	voter	395	0.8	0.43636363636363634	0.48	0.48	NO
popularity_descending	voter	395	0.9	0.43636363636363634	0.48	0.48	NO
popularity_descending	deffuant_p	395	0.05	0.5729166666666666	0.59	0.5900000000000001	NO
popularity_descending	deffuant_p	395	0.1	0.5777777777777777	0.62	0.62	NO
popularity_descending	deffuant_p	395	0.2	0.5833333333333334	0.65	0.65	NO
popularity_descending	deffuant_p	395	0.3	0.5491452991452992	0.5985714285714285	0.5985714285714285	NO
popularity_descending	deffuant_p	395	0.4	0.488961038961039	0.4757142857142857	0.47571428571428565	NO
popularity_descending	deffuant_p	395	0.5	0.5025	0.5057142857142857	0.5057142857142857	NO
popularity_descending	deffuant_p	395	0.6	0.4846059113300492	0.4642857142857143	0.4642857142857143	NO
popularity_descending	deffuant_p	395	0.7	0.4975	0.49428571428571433	0.49428571428571433	NO
popularity_descending	deffuant_p	395	0.8	0.5018939393939394	0.5042857142857142	0.5042857142857143	NO
popularity_descending	deffuant_p	395	0.9	0.5209459459459459	0.5442857142857143	0.5442857142857143	NO
popularity_descending	hk_0.50_p	395	0.05	0.49847560975609756	0.49714285714285716	0.49714285714285716	NO
popularity_descending	hk_0.50_p	395	0.1	0.4936061381074169	0.4857142857142857	0.48571428571428565	NO
popularity_descending	hk_0.50_p	395	0.2	0.5068238213399503	0.5157142857142857	0.5157142857142857	NO
popularity_descending	hk_0.50_p	395	0.3	0.5153940886699507	0.5357142857142857	0.5357142857142857	NO
popularity_descending	hk_0.50_p	395	0.4	0.49317617866004965	0.4842857142857143	0.4842857142857143	NO
popularity_descending	hk_0.50_p	395	0.5	0.4975	0.49428571428571433	0.49428571428571433	NO
popularity_descending	hk_0.50_p	395	0.6	0.5063938618925831	0.5142857142857142	0.5142857142857142	NO
popularity_descending	hk_0.50_p	395	0.7	0.511038961038961	0.5242857142857142	0.5242857142857142	NO
popularity_descending	hk_0.50_p	395	0.8	0.5158730158730158	0.5342857142857143	0.5342857142857144	NO
popularity_descending	hk_0.50_p	395	0.9	0.5158730158730158	0.5342857142857143	0.5342857142857144	NO
popularity_descending	hk_1.0_p	395	0.05	0.5197628458498024	0.5285714285714286	0.5285714285714286	NO
popularity_descending	hk_1.0_p	395	0.1	0.5455882352941176	0.5885714285714285	0.5885714285714285	NO
popularity_descending	hk_1.0_p	395	0.2	0.5131578947368421	0.5271428571428571	0.5271428571428571	NO
popularity_descending	hk_1.0_p	395	0.3	0.5218253968253969	0.5471428571428572	0.5471428571428572	NO
popularity_descending	hk_1.0_p	395	0.4	0.5068238213399503	0.5157142857142857	0.5157142857142857	NO
popularity_descending	hk_1.0_p	395	0.5	0.5111111111111111	0.5257142857142857	0.5257142857142857	NO
popularity_descending	hk_1.0_p	395	0.6	0.5197044334975369	0.5457142857142857	0.5457142857142857	NO
popularity_descending	hk_1.0_p	395	0.7	0.49317617866004965	0.4842857142857143	0.4842857142857143	NO
popularity_descending	hk_1.0_p	395	0.8	0.4975	0.49428571428571433	0.49428571428571433	NO
popularity_descending	hk_1.0_p	395	0.9	0.5263157894736842	0.5542857142857143	0.5542857142857143	NO
popularity_descending	voter	100	0.05	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	100	0.1	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	100	0.2	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	100	0.3	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	100	0.4	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	100	0.5	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	100	0.6	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	100	0.7	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	100	0.8	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	100	0.9	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	deffuant_p	100	0.05	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
popularity_descending	deffuant_p	100	0.1	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
popularity_descending	deffuant_p	100	0.2	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
popularity_descending	deffuant_p	100	0.3	0.5114285714285715	0.5114285714285715	0.5114285714285713	NO
popularity_descending	deffuant_p	100	0.4	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
popularity_descending	deffuant_p	100	0.5	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
popularity_descending	deffuant_p	100	0.6	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
popularity_descending	deffuant_p	100	0.7	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
popularity_descending	deffuant_p	100	0.8	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
popularity_descending	deffuant_p	100	0.9	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
popularity_descending	hk_0.50_p	100	0.05	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
popularity_descending	hk_0.50_p	100	0.1	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
popularity_descending	hk_0.50_p	100	0.2	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
popularity_descending	hk_0.50_p	100	0.3	0.5114285714285715	0.5114285714285715	0.5114285714285713	NO
popularity_descending	hk_0.50_p	100	0.4	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
popularity_descending	hk_0.50_p	100	0.5	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
popularity_descending	hk_0.50_p	100	0.6	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
popularity_descending	hk_0.50_p	100	0.7	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
popularity_descending	hk_0.50_p	100	0.8	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
popularity_descending	hk_0.50_p	100	0.9	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
popularity_descending	hk_1.0_p	100	0.05	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
popularity_descending	hk_1.0_p	100	0.1	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
popularity_descending	hk_1.0_p	100	0.2	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
popularity_descending	hk_1.0_p	100	0.3	0.5114285714285715	0.5114285714285715	0.5114285714285713	NO
popularity_descending	hk_1.0_p	100	0.4	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
popularity_descending	hk_1.0_p	100	0.5	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
popularity_descending	hk_1.0_p	100	0.6	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
popularity_descending	hk_1.0_p	100	0.7	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
popularity_descending	hk_1.0_p	100	0.8	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
popularity_descending	hk_1.0_p	100	0.9	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
popularity_descending	voter	150	0.05	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	150	0.1	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	150	0.2	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	150	0.3	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	150	0.4	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	150	0.5	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	150	0.6	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	150	0.7	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	150	0.8	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	150	0.9	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	deffuant_p	150	0.05	0.4702797202797203	0.4514285714285714	0.4514285714285714	NO
popularity_descending	deffuant_p	150	0.1	0.47500000000000003	0.4614285714285714	0.46142857142857147	NO
popularity_descending	deffuant_p	150	0.2	0.47500000000000003	0.4614285714285714	0.46142857142857147	NO
popularity_descending	deffuant_p	150	0.3	0.48023715415019763	0.4714285714285714	0.4714285714285714	NO
popularity_descending	deffuant_p	150	0.4	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
popularity_descending	deffuant_p	150	0.5	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
popularity_descending	deffuant_p	150	0.6	0.5114285714285715	0.5114285714285715	0.5114285714285713	NO
popularity_descending	deffuant_p	150	0.7	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
popularity_descending	deffuant_p	150	0.8	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
popularity_descending	deffuant_p	150	0.9	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
popularity_descending	hk_0.50_p	150	0.05	0.47500000000000003	0.4614285714285714	0.46142857142857147	NO
popularity_descending	hk_0.50_p	150	0.1	0.48023715415019763	0.4714285714285714	0.4714285714285714	NO
popularity_descending	hk_0.50_p	150	0.2	0.48023715415019763	0.4714285714285714	0.4714285714285714	NO
popularity_descending	hk_0.50_p	150	0.3	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
popularity_descending	hk_0.50_p	150	0.4	0.4930555555555556	0.49142857142857144	0.49142857142857144	NO
popularity_descending	hk_0.50_p	150	0.5	0.4930555555555556	0.49142857142857144	0.49142857142857144	NO
popularity_descending	hk_0.50_p	150	0.6	0.5114285714285715	0.5114285714285715	0.5114285714285713	NO
popularity_descending	hk_0.50_p	150	0.7	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
popularity_descending	hk_0.50_p	150	0.8	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
popularity_descending	hk_0.50_p	150	0.9	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
popularity_descending	hk_1.0_p	150	0.05	0.4702797202797203	0.4514285714285714	0.4514285714285714	NO
popularity_descending	hk_1.0_p	150	0.1	0.47500000000000003	0.4614285714285714	0.46142857142857147	NO
popularity_descending	hk_1.0_p	150	0.2	0.47500000000000003	0.4614285714285714	0.46142857142857147	NO
popularity_descending	hk_1.0_p	150	0.3	0.48023715415019763	0.4714285714285714	0.4714285714285714	NO
popularity_descending	hk_1.0_p	150	0.4	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
popularity_descending	hk_1.0_p	150	0.5	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
popularity_descending	hk_1.0_p	150	0.6	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
popularity_descending	hk_1.0_p	150	0.7	0.5114285714285715	0.5114285714285715	0.5114285714285713	NO
popularity_descending	hk_1.0_p	150	0.8	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
popularity_descending	hk_1.0_p	150	0.9	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
popularity_descending	voter	50	0.05	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	50	0.1	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	50	0.2	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	50	0.3	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	50	0.4	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	50	0.5	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	50	0.6	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	50	0.7	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	50	0.8	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	50	0.9	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	deffuant_p	50	0.05	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
popularity_descending	deffuant_p	50	0.1	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
popularity_descending	deffuant_p	50	0.2	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
popularity_descending	deffuant_p	50	0.3	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
popularity_descending	deffuant_p	50	0.4	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
popularity_descending	deffuant_p	50	0.5	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
popularity_descending	deffuant_p	50	0.6	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
popularity_descending	deffuant_p	50	0.7	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
popularity_descending	deffuant_p	50	0.8	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	deffuant_p	50	0.9	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	hk_0.50_p	50	0.05	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
popularity_descending	hk_0.50_p	50	0.1	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
popularity_descending	hk_0.50_p	50	0.2	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
popularity_descending	hk_0.50_p	50	0.3	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
popularity_descending	hk_0.50_p	50	0.4	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
popularity_descending	hk_0.50_p	50	0.5	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
popularity_descending	hk_0.50_p	50	0.6	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
popularity_descending	hk_0.50_p	50	0.7	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
popularity_descending	hk_0.50_p	50	0.8	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	hk_0.50_p	50	0.9	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	hk_1.0_p	50	0.05	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
popularity_descending	hk_1.0_p	50	0.1	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
popularity_descending	hk_1.0_p	50	0.2	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
popularity_descending	hk_1.0_p	50	0.3	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
popularity_descending	hk_1.0_p	50	0.4	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
popularity_descending	hk_1.0_p	50	0.5	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
popularity_descending	hk_1.0_p	50	0.6	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
popularity_descending	hk_1.0_p	50	0.7	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
popularity_descending	hk_1.0_p	50	0.8	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	hk_1.0_p	50	0.9	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	200	0.05	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	200	0.1	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	200	0.2	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	200	0.3	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	200	0.4	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	200	0.5	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	200	0.6	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	200	0.7	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	200	0.8	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	200	0.9	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	deffuant_p	200	0.05	0.45441176470588235	0.4114285714285715	0.41142857142857137	NO
popularity_descending	deffuant_p	200	0.1	0.4619047619047619	0.4314285714285714	0.4314285714285714	NO
popularity_descending	deffuant_p	200	0.2	0.4702797202797203	0.4514285714285714	0.4514285714285714	NO
popularity_descending	deffuant_p	200	0.3	0.48023715415019763	0.4714285714285714	0.4714285714285714	NO
popularity_descending	deffuant_p	200	0.4	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
popularity_descending	deffuant_p	200	0.5	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
popularity_descending	deffuant_p	200	0.6	0.5114285714285715	0.5114285714285715	0.5114285714285713	NO
popularity_descending	deffuant_p	200	0.7	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
popularity_descending	deffuant_p	200	0.8	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
popularity_descending	deffuant_p	200	0.9	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
popularity_descending	hk_0.50_p	200	0.05	0.4580792682926829	0.4214285714285714	0.4214285714285714	NO
popularity_descending	hk_0.50_p	200	0.1	0.4702797202797203	0.4514285714285714	0.4514285714285714	NO
popularity_descending	hk_0.50_p	200	0.2	0.48023715415019763	0.4714285714285714	0.4714285714285714	NO
popularity_descending	hk_0.50_p	200	0.3	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
popularity_descending	hk_0.50_p	200	0.4	0.4930555555555556	0.49142857142857144	0.49142857142857144	NO
popularity_descending	hk_0.50_p	200	0.5	0.4930555555555556	0.49142857142857144	0.49142857142857144	NO
popularity_descending	hk_0.50_p	200	0.6	0.5114285714285715	0.5114285714285715	0.5114285714285713	NO
popularity_descending	hk_0.50_p	200	0.7	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
popularity_descending	hk_0.50_p	200	0.8	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
popularity_descending	hk_0.50_p	200	0.9	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
popularity_descending	hk_1.0_p	200	0.05	0.45441176470588235	0.4114285714285715	0.41142857142857137	NO
popularity_descending	hk_1.0_p	200	0.1	0.46594684385382057	0.4414285714285714	0.4414285714285714	NO
popularity_descending	hk_1.0_p	200	0.2	0.4702797202797203	0.4514285714285714	0.4514285714285714	NO
popularity_descending	hk_1.0_p	200	0.3	0.48023715415019763	0.4714285714285714	0.4714285714285714	NO
popularity_descending	hk_1.0_p	200	0.4	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
popularity_descending	hk_1.0_p	200	0.5	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
popularity_descending	hk_1.0_p	200	0.6	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
popularity_descending	hk_1.0_p	200	0.7	0.5114285714285715	0.5114285714285715	0.5114285714285713	NO
popularity_descending	hk_1.0_p	200	0.8	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
popularity_descending	hk_1.0_p	200	0.9	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
popularity_descending	voter	350	0.05	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	350	0.1	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	350	0.2	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	350	0.3	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	350	0.4	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	350	0.5	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	350	0.6	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	350	0.7	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	350	0.8	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	350	0.9	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	deffuant_p	350	0.05	0.47146401985111663	0.4342857142857143	0.4342857142857143	NO
popularity_descending	deffuant_p	350	0.1	0.4846059113300492	0.4642857142857143	0.4642857142857143	NO
popularity_descending	deffuant_p	350	0.2	0.4975	0.49428571428571433	0.49428571428571433	NO
popularity_descending	deffuant_p	350	0.3	0.5063938618925831	0.5142857142857142	0.5142857142857142	NO
popularity_descending	deffuant_p	350	0.4	0.4781746031746032	0.45285714285714285	0.4528571428571428	NO
popularity_descending	deffuant_p	350	0.5	0.4914529914529915	0.4828571428571429	0.48285714285714276	NO
popularity_descending	deffuant_p	350	0.6	0.5132890365448505	0.5228571428571429	0.5228571428571428	NO
popularity_descending	deffuant_p	350	0.7	0.5201048951048951	0.5328571428571429	0.5328571428571429	NO
popularity_descending	deffuant_p	350	0.8	0.5277777777777778	0.5428571428571429	0.5428571428571428	NO
popularity_descending	deffuant_p	350	0.9	0.5739795918367347	0.5828571428571429	0.5828571428571427	NO
popularity_descending	hk_0.50_p	350	0.05	0.480295566502463	0.4542857142857143	0.4542857142857143	NO
popularity_descending	hk_0.50_p	350	0.1	0.474025974025974	0.44285714285714284	0.44285714285714284	NO
popularity_descending	hk_0.50_p	350	0.2	0.48243243243243245	0.46285714285714286	0.46285714285714286	NO
popularity_descending	hk_0.50_p	350	0.3	0.4914529914529915	0.4828571428571429	0.48285714285714276	NO
popularity_descending	hk_0.50_p	350	0.4	0.4963235294117647	0.4928571428571428	0.49285714285714277	NO
popularity_descending	hk_0.50_p	350	0.5	0.5015243902439024	0.5028571428571429	0.5028571428571428	NO
popularity_descending	hk_0.50_p	350	0.6	0.5132890365448505	0.5228571428571429	0.5228571428571428	NO
popularity_descending	hk_0.50_p	350	0.7	0.5201048951048951	0.5328571428571429	0.5328571428571429	NO
popularity_descending	hk_0.50_p	350	0.8	0.5277777777777778	0.5428571428571429	0.5428571428571428	NO
popularity_descending	hk_0.50_p	350	0.9	0.5277777777777778	0.5428571428571429	0.5428571428571428	NO
popularity_descending	hk_1.0_p	350	0.05	0.4759259259259259	0.4442857142857143	0.4442857142857143	NO
popularity_descending	hk_1.0_p	350	0.1	0.4975	0.49428571428571433	0.49428571428571433	NO
popularity_descending	hk_1.0_p	350	0.2	0.5018939393939394	0.5042857142857142	0.5042857142857143	NO
popularity_descending	hk_1.0_p	350	0.3	0.511038961038961	0.5242857142857142	0.5242857142857142	NO
